,Gen Adv Loss,Gen Cyc Loss,Gen Total Loss,Dis Total Loss
0,1.8782850575091234,0.5065283528777328,6.943568573323394,0.08727323113759952
1,1.7841828281182979,0.39449847437171287,5.729167581367086,0.08561217861532021
2,1.7605611580267135,0.3219190014959144,4.979751179213209,0.06706456592612302
3,1.75236407754772,0.29147557288344733,4.667119804984217,0.06952991497430847
4,1.7633955241012167,0.2730048803060548,4.493444317693649,0.07265860091315023
5,1.808990638901684,0.26591875580455193,4.46817820311101,0.051302933275127714
6,1.8293700516223907,0.26041546387713094,4.433524686390403,0.062146178385151477
7,1.8408059742150784,0.2564979652796727,4.4057856358444765,0.04736533728656548
8,1.8682676655397232,0.25162438940264775,4.384511554673282,0.04071905143233314
9,1.8222599509936661,0.24743866866458453,4.2966466488868695,0.05580628533829758
10,1.8980772748176478,0.24749172645718304,4.372994539834289,0.04377753108636593
11,1.8262675052512682,0.24094378303236036,4.235705343136655,0.045728641031965264
12,1.917162659580011,0.24130528218456423,4.330215486127939,0.03718522613617911
13,1.9083583827720267,0.23907135579504693,4.299071947903013,0.034687166477539645
14,1.8379664102088669,0.23497213003859083,4.187687715233516,0.05713592795357267
15,1.9093575710172592,0.23625867707388742,4.271944342391578,0.04414701900844063
16,1.8931335823368163,0.23533199959472298,4.246453582605065,0.03180968385936418
17,1.9272192620011026,0.23454490027575095,4.272668257451007,0.03504386395891147
18,1.8411626822150338,0.2282853147177808,4.124015819289283,0.05068428877161256
19,1.94852948265035,0.23433451262364255,4.291874608505509,0.030376693335121503
20,1.9224531034162557,0.23022885884303274,4.224741688669363,0.04311633239120944
21,1.918310821056366,0.23294184771555065,4.247729302977702,0.04358159410538894
22,1.9568982182789458,0.2292754010541607,4.249652233205116,0.032811398087724694
23,1.9261719681052512,0.22590729962788156,4.185244961333936,0.03454902805864557
24,1.9133627363867851,0.22602456982837302,4.173608433208995,0.030024685892961554
25,1.9537582496590198,0.22701255980330998,4.223883849471362,0.027275982181797786
26,1.972876206135699,0.22547620134567148,4.227638216161016,0.02347163484691938
27,1.9372003837180798,0.22257069124977216,4.162907292847948,0.03882487756468213
28,1.9364430300716653,0.22479425589921379,4.184385585378228,0.052138081608788925
29,1.8934560371106113,0.2208533532011992,4.101989571219568,0.027439221232406684
30,1.960184716720825,0.22381047183262515,4.198289447755956,0.025825270342388386
31,1.9145561649855265,0.219911536332895,4.113671517321296,0.039060569294829615
32,1.9778265068525953,0.22199062250062093,4.197732736306913,0.023020936774888208
33,1.9398887825927247,0.21921551310177298,4.132043920854516,0.033319748686884705
34,1.9651727173119975,0.21900171737299798,4.155189891868054,0.022587493380734215
35,1.945016844948726,0.2155891224773708,4.100908073535098,0.03001718460790702
36,1.9672974988595764,0.21571833317849173,4.12448081888878,0.021484189561562242
37,1.9371995656475076,0.21504196245024707,4.087619187226936,0.033842640961689166
38,1.970490189503505,0.21604332219817238,4.130923411485229,0.02120780633853824
39,1.9608877320279445,0.21394778673709836,4.100365599589561,0.026783520855239905
40,1.9596210204716176,0.21435946648690238,4.103215691377359,0.03308718467155086
41,1.971328337309457,0.21516899154511596,4.12301824341959,0.018439082011802874
42,1.9445538213258104,0.21226903103562053,4.067244127615174,0.02591200316074624
43,1.965992063093287,0.2137776947796726,4.103769001421898,0.029785790940377314
44,1.9624415323424187,0.21317995735195908,4.094241109229863,0.020404311031031647
45,1.9694793361590615,0.21343199629138018,4.103799290748547,0.02408696014755793
46,1.9663274369514319,0.21140203470868596,4.080347782513226,0.020448226575999817
47,1.9642857019581013,0.2124296826785053,4.08858250859958,0.024000901477669537
48,1.9794679054065045,0.21137211746625553,4.093189085978689,0.019820668351357935
49,1.977815240176756,0.21040007398962213,4.081815979373989,0.019856556509333507
50,1.9625433299587225,0.2105275036366001,4.067818362067249,0.02736149344847464
51,1.979319626080202,0.2101286444455576,4.0806060721879325,0.017372970986587088
52,1.9412024069442424,0.21075969918577403,4.048799391748554,0.034017615252609316
53,1.972932066490401,0.2098690504585502,4.071622575524011,0.018663612682856857
54,1.981723067221611,0.20917690721656212,4.073492142691541,0.02081940323114395
55,1.9577590107663607,0.20920775837100136,4.049836586787502,0.023776607368506793
56,1.9787041360635493,0.20780171898763572,4.056721318759389,0.017360699060224076
57,1.9899295123655405,0.20833114707774952,4.07324098218987,0.016015375282234158
58,1.9667933031694214,0.20942165449992425,4.061009847279042,0.026459464710007218
59,1.9869035329900062,0.2071955567166241,4.058859109370185,0.016785247320893096
60,1.9744664645398349,0.20710927788128478,4.045559247673702,0.018372967313013987
61,1.998847072058395,0.20851996995365696,4.084046780173458,0.017100132530185778
62,1.9858471241587006,0.21070527661838004,4.09289987356678,0.028759783941076825
63,1.962708404069262,0.20846849530617564,4.047393340800109,0.021445938050429197
64,1.9831577671616316,0.20555237332768023,4.038681491351585,0.015200316836473658
65,1.9789055740909536,0.20394149832506933,4.018320567572295,0.01724456928805438
66,1.9848632764206258,0.2049665685846353,4.0345289697016735,0.018471872216579057
67,1.9924760553628398,0.20314611065616486,4.023937161289044,0.014611193850668254
68,1.9723307300986512,0.2048225412363691,4.020556153010712,0.024269823547897498
69,1.9807535974201618,0.20524443956072141,4.03319799264611,0.0164051430442853
70,1.984109484564775,0.20449898698563768,4.029099346986458,0.01602047766600527
71,1.974937468449444,0.20681076269668303,4.043045083597017,0.022430571712065004
72,1.9930539578517108,0.20223420756712143,4.0153960281851955,0.01164669144614689
73,1.972425752357125,0.20457998931662105,4.018225648509922,0.023350017038044898
74,1.9964839855490972,0.204120810733421,4.03769210101699,0.014715813297921343
75,1.9569811121995515,0.201914887152501,3.976129972095937,0.02248509288398124
76,1.996964146079285,0.20271729422149373,4.0241370887390335,0.015190799113934927
77,1.9802754664980273,0.20301228018203524,4.010398264378627,0.019139698927979797
78,1.9888412718579713,0.20125344036611667,4.001375662492537,0.013358178795742264
79,2.003352653751495,0.2019499547954307,4.022852199672382,0.014987352326996863
